OID_,pointid,grid_code,rain_nor,dem_nor,slope_nor,NDVI_nor,evp_nor,SSD_nor,GST_nor,POINT_X,POINT_Y,Value
15997,15997,90,0.4291303,0.395381,0.5369584,0.3782609,0.5980914,0.1616045,0.8367808,-453027.2373,3376914.185,0
15998,15998,90,0.4537028,0.3590098,0.2497181,0.5130435,0.5721224,0.1709705,0.8025482,-452027.2373,3376914.185,0
15999,15999,90,0.5006406,0.4578896,0.5504525,0.1173913,0.5225146,0.1889441,0.7370752,-450027.2373,3376914.185,0
16000,16000,90,0.506586,0.4094869,0.3782218,0.5434783,0.5232798,0.1956276,0.726435,-438027.2373,3376914.185,0
16001,16001,90,0.5324274,0.4654958,0.2819763,0.1304348,0.4421821,0.2070854,0.6747156,-490027.2373,3375914.185,0
16002,16002,90,0.5808652,0.5212281,0.4094352,0.1304348,0.3907328,0.224739,0.607813,-489027.2373,3375914.185,0
16003,16003,90,0.5437178,0.4357627,0.7403759,0.1304348,0.4326901,0.2103684,0.6604439,-488027.2373,3375914.185,0
16004,16004,90,0.5374392,0.4363159,0.2393413,0.2565217,0.4409473,0.207568,0.6699491,-487027.2373,3375914.185,0
16005,16005,90,0.5414002,0.4594109,0.2560003,0.6869565,0.4380205,0.2086153,0.6651427,-486027.2373,3375914.185,0
16006,16006,90,0.5308451,0.5447379,0.2765277,0.5695652,0.450929,0.2042434,0.6806014,-485027.2373,3375914.185,0
16007,16007,90,0.5357919,0.4339649,0.4160711,0.7565217,0.4482783,0.2052991,0.6750908,-483027.2373,3375914.185,0
16008,16008,90,0.5580806,0.4661872,0.4696956,0.3347826,0.4253106,0.2132677,0.6446411,-482027.2373,3375914.185,0
16009,16009,90,0.4726401,0.4013276,0.2167074,0.6565217,0.5238968,0.1799411,0.7665808,-478027.2373,3375914.185,0
16010,16010,90,0.4726401,0.4430922,0.5329845,0.1869565,0.5238968,0.1799411,0.7665808,-477027.2373,3375914.185,0
16011,16011,90,0.5234847,0.4742083,0.6376482,0.0826087,0.4697046,0.1986794,0.6961782,-476027.2373,3375914.185,0
16012,16012,90,0.5500936,0.4379754,0.2821383,0.073913,0.4419522,0.2083617,0.659612,-475027.2373,3375914.185,0
16013,16013,90,0.5281107,0.4141889,0.4963315,0.0826087,0.4672229,0.1998708,0.6909012,-474027.2373,3375914.185,0
16014,16014,90,0.5045168,0.4075508,0.2905844,0.0956522,0.4942383,0.1907937,0.7244247,-473027.2373,3375914.185,0
16015,16015,90,0.4729229,0.3868068,0.1171822,0.1652174,0.5299712,0.1787391,0.7691054,-472027.2373,3375914.185,0
16016,16016,90,0.4323969,0.3566588,0.4053038,0.8695652,0.5754386,0.1633583,0.8262448,-471027.2373,3375914.185,0
16017,16017,90,0.4408329,0.3731157,0.4067432,0.7826087,0.5674499,0.1663239,0.8149782,-470027.2373,3375914.185,0
16018,16018,90,0.447922,0.3482229,0.3451417,0.8347826,0.5609156,0.168803,0.8055743,-469027.2373,3375914.185,0
16019,16019,90,0.4190601,0.3426912,0.3264413,0.9782608,0.5936044,0.1578423,0.8463663,-468027.2373,3375914.185,0
16020,16020,90,0.5428513,0.4946757,0.3163277,0.1347826,0.4331858,0.2095994,0.6626561,-490027.2373,3374914.185,0
16021,16021,90,0.5670977,0.4576131,0.1120453,0.1347826,0.4081756,0.2181863,0.6295795,-489027.2373,3374914.185,0
16022,16022,90,0.5084211,0.4132209,0.1007119,0.0521739,0.4736668,0.1957457,0.7123185,-488027.2373,3374914.185,0
16023,16023,90,0.506034,0.4148804,0.3949669,0.1130435,0.4777122,0.1943912,0.7164257,-487027.2373,3374914.185,0
16024,16024,90,0.4804274,0.3928917,0.5294036,0.5391304,0.51134,0.1831097,0.755186,-483027.2373,3374914.185,0
16025,16025,90,0.5135297,0.4569216,0.4393209,0.4217391,0.4766068,0.1951152,0.7096714,-482027.2373,3374914.185,0
16026,16026,90,0.4595843,0.4537408,0.1073073,0.1304348,0.539616,0.1738565,0.7871113,-478027.2373,3374914.185,0
16027,16027,90,0.5236521,0.4408796,0.5744579,0.2521739,0.471042,0.1975172,0.6982946,-477027.2373,3374914.185,0
16028,16028,90,0.5609563,0.4108699,0.4244845,0.3391304,0.4316678,0.2111753,0.6468462,-476027.2373,3374914.185,0
16029,16029,90,0.5325009,0.4069977,0.6169836,0.2565217,0.464056,0.2002331,0.6872338,-475027.2373,3374914.185,0
16030,16030,90,0.5057625,0.4119762,0.4877949,0.1782609,0.4945571,0.1899504,0.725208,-474027.2373,3374914.185,0
16031,16031,90,0.4646364,0.369935,0.2322058,0.2869565,0.5407485,0.1742988,0.7832624,-473027.2373,3374914.185,0
16032,16032,90,0.4425827,0.3273406,0.3353703,0.7521739,0.5711186,0.1650229,0.8168666,-468027.2373,3374914.185,0
16033,16033,90,0.4495358,0.3399253,0.3371878,0.9782608,0.567963,0.1658447,0.8110458,-467027.2373,3374914.185,0
16034,16034,90,0.5733455,0.4538791,0.3820356,0.2782609,0.459627,0.2165859,0.6429963,-438027.2373,3374914.185,0
16035,16035,90,0.392243,0.535334,0.5386174,0.073913,0.4058541,0.2675924,0.6132806,-424027.2373,3435914.185,0
16036,16036,90,0.3893625,0.5245471,0.2100876,0.1913043,0.3963467,0.2735646,0.5979998,-418027.2373,3435914.185,0
16037,16037,90,0.3504349,0.4913567,0.3305454,0.1913043,0.436629,0.2602375,0.6490341,-417027.2373,3435914.185,0
16038,16038,90,0.4025749,0.4731019,0.2404429,0.0782609,0.4003848,0.2682301,0.6068842,-426027.2373,3434914.185,0
16039,16039,90,0.409785,0.5180473,0.4124813,0.0565217,0.3885365,0.2731319,0.5906677,-424027.2373,3434914.185,0
16040,16040,90,0.3977717,0.5087816,0.3002284,0.1304348,0.399611,0.2697681,0.6043155,-423027.2373,3434914.185,0
16041,16041,90,0.3737969,0.499516,0.2114876,0.0869565,0.4129297,0.268027,0.6182434,-417027.2373,3434914.185,0
16042,16042,90,0.3575973,0.5156963,0.4197177,0.2434783,0.428375,0.2632381,0.6374933,-416027.2373,3434914.185,0
16043,16043,90,0.4200278,0.5213664,0.2794675,0.0826087,0.3852145,0.2726084,0.5875391,-427027.2373,3433914.185,0
16044,16044,90,0.4077078,0.538653,0.521525,0.1478261,0.3967207,0.2690741,0.6017315,-426027.2373,3433914.185,0
16045,16045,90,0.421042,0.5490251,0.5634234,0.2,0.3801926,0.275165,0.5800502,-425027.2373,3433914.185,0
16046,16046,90,0.4131829,0.5380998,0.1188014,0.2391304,0.3867635,0.273344,0.5879307,-424027.2373,3433914.185,0
16047,16047,90,0.387494,0.5230259,0.5580594,0.1434783,0.4021136,0.2708961,0.604439,-418027.2373,3433914.185,0
16048,16048,90,0.3706499,0.4988245,0.172305,0.1043478,0.4182848,0.2658568,0.6246154,-417027.2373,3433914.185,0
16049,16049,90,0.3064005,0.4721339,0.287622,0.4130435,0.4861722,0.243091,0.7109743,-416027.2373,3433914.185,0
16050,16050,90,0.4320847,0.5387913,0.4204132,0.0521739,0.3760006,0.2749413,0.5758073,-428027.2373,3432914.185,0
16051,16051,90,0.3998337,0.4946757,0.4285494,0.1086957,0.409296,0.2639319,0.6178788,-427027.2373,3432914.185,0
16052,16052,90,0.3824558,0.502835,0.3568636,0.3782609,0.4263236,0.2585121,0.6391345,-426027.2373,3432914.185,0
16053,16053,90,0.3546177,0.5245471,0.1820124,0.5869566,0.4506887,0.2514791,0.6687228,-423027.2373,3432914.185,0
16054,16054,90,0.3809975,0.51459,0.0380236,0.1913043,0.4112453,0.2674259,0.6156278,-418027.2373,3432914.185,0
16055,16055,90,0.3660497,0.5073987,0.4227413,0.4652174,0.4092146,0.2725676,0.6088907,-410027.2373,3432914.185,0
16056,16056,90,0.408846,0.4772507,0.0731566,0.0826087,0.4141712,0.2591355,0.6274509,-434027.2373,3431914.185,0
16057,16057,90,0.4099441,0.4974416,0.1961774,0.0130435,0.4112858,0.2604816,0.6232043,-433027.2373,3431914.185,0
16058,16058,90,0.4269777,0.544323,0.259221,0.0217391,0.3909704,0.267816,0.596655,-432027.2373,3431914.185,0
16059,16059,90,0.4397171,0.487761,0.3633754,0.026087,0.3753053,0.2735656,0.5760593,-431027.2373,3431914.185,0
16060,16060,90,0.4050595,0.5237173,0.2459974,0.0956522,0.407636,0.2636694,0.6158004,-428027.2373,3431914.185,0
16061,16061,90,0.4132694,0.4999309,0.2820776,0.0869565,0.3967721,0.2678137,0.6013584,-427027.2373,3431914.185,0
16062,16062,90,0.37899,0.4761444,0.2541672,0.2869565,0.4322496,0.2560745,0.6462219,-426027.2373,3431914.185,0
16063,16063,90,0.3790154,0.4719956,0.2468611,0.3521739,0.4302507,0.2571993,0.6431286,-425027.2373,3431914.185,0
16064,16064,90,0.3954201,0.5130687,0.2729449,0.3869565,0.3998481,0.2704865,0.6010509,-419027.2373,3431914.185,0
16065,16065,90,0.3943268,0.5336745,0.4697759,0.3782609,0.4338697,0.2515594,0.6527317,-435027.2373,3430914.185,0
16066,16066,90,0.4287373,0.5072604,0.3243229,0.0217391,0.3946674,0.2653587,0.6020041,-434027.2373,3430914.185,0
16067,16067,90,0.4356951,0.5168027,0.2840512,0.0043478,0.3853914,0.2689044,0.5895762,-433027.2373,3430914.185,0
16068,16068,90,0.4301068,0.5300788,0.3210014,0.0217391,0.3897723,0.2677764,0.5946275,-432027.2373,3430914.185,0
16069,16069,90,0.4308715,0.5263449,0.3526901,0.0043478,0.3871823,0.2690494,0.5907608,-431027.2373,3430914.185,0
16070,16070,90,0.4338636,0.4930162,0.1875405,0.0043478,0.3821246,0.2711793,0.5837389,-430027.2373,3430914.185,0
16071,16071,90,0.4187206,0.4975799,0.2673033,0.0043478,0.3968249,0.266543,0.6020037,-429027.2373,3430914.185,0
16072,16072,90,0.4256364,0.5103028,0.0862485,0.0347826,0.3874131,0.270187,0.5894145,-428027.2373,3430914.185,0
16073,16073,90,0.4162812,0.5049094,0.2703728,0.1130435,0.3957255,0.2677626,0.5995095,-427027.2373,3430914.185,0
16074,16074,90,0.3751103,0.5067073,0.4205578,0.2304348,0.4221043,0.2630388,0.6284768,-418027.2373,3430914.185,0
16075,16075,90,0.3232553,0.4880376,0.2886017,0.3869565,0.4674123,0.2502913,0.6838483,-413027.2373,3430914.185,0
16076,16076,90,0.3367762,0.4978564,0.3298101,0.3043478,0.4432625,0.2610184,0.6508659,-409027.2373,3430914.185,0
16077,16077,90,0.2830203,0.4921864,0.3101125,0.3391304,0.4923561,0.2468208,0.7116067,-405027.2373,3430914.185,0
16078,16078,90,0.3278385,0.5191537,0.477915,0.173913,0.436226,0.2681865,0.6381986,-402027.2373,3430914.185,0
16079,16079,90,0.4124296,0.4296778,0.193555,0.5217391,0.4195606,0.2553039,0.635057,-437027.2373,3429914.185,0
16080,16080,90,0.3658468,0.5006223,0.3337808,0.2217391,0.4672424,0.2396428,0.6949401,-435027.2373,3429914.185,0
16081,16081,90,0.4375281,0.5378233,0.2407235,0.0217391,0.3873671,0.2673996,0.5921596,-434027.2373,3429914.185,0
16082,16082,90,0.4265239,0.51459,0.319484,0,0.3977031,0.2642266,0.6048257,-433027.2373,3429914.185,0
16083,16083,90,0.3957864,0.5014521,0.2729449,0.0304348,0.4295402,0.2536896,0.6450095,-432027.2373,3429914.185,0
16084,16084,90,0.4150557,0.553727,0.174783,0.0304348,0.4067596,0.2618955,0.6153015,-431027.2373,3429914.185,0
16085,16085,90,0.4181857,0.5227492,0.1957768,0.0304348,0.4015579,0.2640827,0.6080919,-430027.2373,3429914.185,0
16086,16086,90,0.4138278,0.5309086,0.4355742,0.0086957,0.4044929,0.2634898,0.6112975,-429027.2373,3429914.185,0
16087,16087,90,0.4295321,0.5318766,0.2269567,0.0391304,0.3854949,0.27043,0.5864376,-428027.2373,3429914.185,0
16088,16088,90,0.4059406,0.5321532,0.5124662,0.1130435,0.4093519,0.2626826,0.6164221,-427027.2373,3429914.185,0
16089,16089,90,0.4033757,0.5101646,0.215647,0.4478261,0.4062684,0.2651096,0.6108533,-424027.2373,3429914.185,0
16090,16090,90,0.3893386,0.4963352,0.1877518,0.2782609,0.4111426,0.2659395,0.6144267,-419027.2373,3429914.185,0
16091,16091,90,0.329003,0.497165,0.0810612,0.1,0.4748195,0.244634,0.6953867,-418027.2373,3429914.185,0
16092,16092,90,0.3667941,0.4926013,0.089452,0.2086957,0.4153019,0.2697366,0.6150367,-410027.2373,3429914.185,0
16093,16093,90,0.3402086,0.5235791,0.4596244,0.1608696,0.4419536,0.261236,0.6486216,-409027.2373,3429914.185,0
16094,16094,90,0.3189342,0.4607938,0.3160074,0.1869565,0.4532175,0.2607628,0.6604193,-404027.2373,3429914.185,0
16095,16095,90,0.3412892,0.5158346,0.3509328,0.2695652,0.4192635,0.2753574,0.6148439,-399027.2373,3429914.185,0
16096,16096,90,0.3213468,0.463698,0.2791386,0.5695652,0.4386703,0.2694734,0.6391406,-398027.2373,3429914.185,0
16097,16097,90,0.4200807,0.4711658,0.6067714,0.2347826,0.4135657,0.2568772,0.6268796,-437027.2373,3428914.185,0
16098,16098,90,0.3297248,0.4910801,0.3783308,0.3521739,0.509042,0.2248391,0.747918,-435027.2373,3428914.185,0
16099,16099,90,0.3906814,0.4816761,0.2459726,0.0521739,0.4392144,0.2495371,0.6574274,-433027.2373,3428914.185,0
16100,16100,90,0.3646087,0.495782,0.436591,0.2130435,0.4659684,0.2407514,0.6911027,-432027.2373,3428914.185,0
16101,16101,90,0.3820211,0.4977182,0.4700387,0.173913,0.4452226,0.2482674,0.6639953,-431027.2373,3428914.185,0
16102,16102,90,0.3855566,0.4963352,0.2001933,0.0913043,0.4395864,0.2506118,0.6562261,-430027.2373,3428914.185,0
16103,16103,90,0.4099526,0.5190154,0.4047059,0.0478261,0.4111455,0.2607883,0.6192763,-429027.2373,3428914.185,0
16104,16104,90,0.4227349,0.5151432,0.129683,0.1869565,0.3953446,0.2666402,0.5985045,-428027.2373,3428914.185,0
16105,16105,90,0.416185,0.5199834,0.3836432,0.1130435,0.400609,0.265278,0.6046926,-427027.2373,3428914.185,0
16106,16106,90,0.4065404,0.5024201,0.1467977,0.1130435,0.4092164,0.2627802,0.6151612,-426027.2373,3428914.185,0
16107,16107,90,0.3956472,0.5116858,0.4220546,0.2652174,0.4088971,0.2658471,0.6115203,-420027.2373,3428914.185,0
16108,16108,90,0.3800629,0.5087816,0.2430032,0.1347826,0.4237646,0.2612801,0.6300143,-419027.2373,3428914.185,0
16109,16109,90,0.3536706,0.4768358,0.2100264,0.2521739,0.4504004,0.2526884,0.66357,-418027.2373,3428914.185,0
16110,16110,90,0.3506012,0.4762827,0.2831878,0.7391304,0.447083,0.2555267,0.6577418,-415027.2373,3428914.185,0
16111,16111,90,0.3678244,0.5061541,0.0491509,0.2,0.4214123,0.2661381,0.6233168,-412027.2373,3428914.185,0
16112,16112,90,0.348861,0.4800166,0.3119661,0.173913,0.4397817,0.2604646,0.6463007,-411027.2373,3428914.185,0
16113,16113,90,0.3699417,0.513207,0.2422719,0.1652174,0.4144284,0.269799,0.6133325,-410027.2373,3428914.185,0
16114,16114,90,0.3396349,0.4866547,0.2238344,0.1304348,0.4451491,0.259914,0.6521226,-409027.2373,3428914.185,0
16115,16115,90,0.345805,0.5134836,0.412431,0.2608696,0.4312795,0.266701,0.6328008,-406027.2373,3428914.185,0
16116,16116,90,0.3420769,0.5154197,0.1957768,0.1173913,0.4281765,0.269913,0.6272471,-403027.2373,3428914.185,0
16117,16117,90,0.3420769,0.4840271,0.1401341,0.2478261,0.4281765,0.269913,0.6272471,-402027.2373,3428914.185,0
16118,16118,90,0.3179885,0.4876227,0.3859823,0.3478261,0.4520831,0.2624567,0.6573091,-401027.2373,3428914.185,0
16119,16119,90,0.3317036,0.5125155,0.3450695,0.0956522,0.4347362,0.2691629,0.6345764,-400027.2373,3428914.185,0
16120,16120,90,0.3410358,0.5198451,0.3902906,0.0826087,0.4221849,0.2742386,0.6179779,-399027.2373,3428914.185,0
16121,16121,90,0.3388018,0.4991011,0.5600265,0.473913,0.4222734,0.2749933,0.6175513,-398027.2373,3428914.185,0
16122,16122,90,0.4528267,0.4649426,0.1994113,0.0391304,0.3802625,0.2678193,0.5837415,-437027.2373,3427914.185,0
16123,16123,90,0.3560042,0.4479325,0.0584136,0.0478261,0.4778482,0.2362357,0.7057665,-432027.2373,3427914.185,0
16124,16124,90,0.3681008,0.4619001,0.1280497,0.0695652,0.4629143,0.2417664,0.6860927,-431027.2373,3427914.185,0
16125,16125,90,0.4158303,0.4812612,0.0413598,0.3347826,0.4090514,0.2606594,0.6166039,-430027.2373,3427914.185,0
16126,16126,90,0.4066949,0.50892,0.0576573,0.0478261,0.4172184,0.2582887,0.626498,-429027.2373,3427914.185,0
16127,16127,90,0.4052442,0.5321532,0.4487246,0.1869565,0.4169621,0.2588177,0.6256152,-428027.2373,3427914.185,0
16128,16128,90,0.4199963,0.4866547,0.1488977,0.3304348,0.3989854,0.2654352,0.6020581,-427027.2373,3427914.185,0
16129,16129,90,0.3714964,0.5094731,0.3308107,0.2608696,0.4500114,0.2483976,0.6668067,-426027.2373,3427914.185,0
16130,16130,90,0.4045659,0.5314618,0.2370127,0.1652174,0.4017629,0.2679577,0.6018117,-420027.2373,3427914.185,0
16131,16131,90,0.3716866,0.4959203,0.2318573,0.073913,0.4355163,0.2569231,0.6444712,-419027.2373,3427914.185,0
16132,16132,90,0.3841637,0.5170792,0.2247604,0.1956522,0.4197363,0.2628886,0.6237442,-418027.2373,3427914.185,0
16133,16133,90,0.3694638,0.4603789,0.1184436,0.226087,0.4335923,0.2587016,0.6409441,-417027.2373,3427914.185,0
16134,16134,90,0.3673823,0.5047711,0.3535074,0.4173913,0.4336501,0.2592587,0.6404878,-416027.2373,3427914.185,0
16135,16135,90,0.3599531,0.4758678,0.3855867,0.4130435,0.4395205,0.2578341,0.6474711,-415027.2373,3427914.185,0
16136,16136,90,0.3505049,0.4766976,0.2243121,0.2869565,0.4475719,0.2556735,0.6572465,-414027.2373,3427914.185,0
16137,16137,90,0.3309205,0.4754529,0.4723856,0.3695652,0.4666653,0.249738,0.6811534,-413027.2373,3427914.185,0
16138,16138,90,0.3663585,0.5068455,0.2541199,0.1565217,0.4233645,0.2658516,0.6246887,-411027.2373,3427914.185,0
16139,16139,90,0.3459217,0.4937077,0.0447733,0.2521739,0.4433354,0.2596523,0.6497199,-410027.2373,3427914.185,0
16140,16140,90,0.3324607,0.486793,0.1634447,0.2739131,0.4485724,0.260584,0.6543167,-406027.2373,3427914.185,0
16141,16141,90,0.3310058,0.4784954,0.1619824,0.373913,0.4477801,0.2615703,0.6527746,-405027.2373,3427914.185,0
16142,16142,90,0.34126,0.4845803,0.2651832,0.1652174,0.4342063,0.2669538,0.6348748,-404027.2373,3427914.185,0
16143,16143,90,0.34126,0.5003457,0.3544312,0.126087,0.4342063,0.2669538,0.6348748,-403027.2373,3427914.185,0
16144,16144,90,0.4298809,0.4946757,0.4645334,0.0782609,0.4078266,0.2578884,0.6184819,-437027.2373,3426914.185,0
16145,16145,90,0.4000204,0.4621767,0.3632048,0.0869565,0.4340654,0.2504075,0.6497532,-433027.2373,3426914.185,0
16146,16146,90,0.3971228,0.4827825,0.3566327,0.0565217,0.4355457,0.2503059,0.651078,-432027.2373,3426914.185,0
16147,16147,90,0.4238686,0.5042179,0.6111407,0.0608696,0.4046338,0.2613248,0.6109533,-431027.2373,3426914.185,0
16148,16148,90,0.4097201,0.5078136,0.3094148,0.3347826,0.4183202,0.2570585,0.6279041,-430027.2373,3426914.185,0
16149,16149,90,0.374131,0.4942608,0.5627099,0.4130435,0.4535432,0.2458662,0.6718596,-428027.2373,3426914.185,0
16150,16150,90,0.3689284,0.5130687,0.3796821,0.4478261,0.4573575,0.2450186,0.676185,-427027.2373,3426914.185,0
16151,16151,90,0.3724264,0.4908035,0.2554148,0.3347826,0.4416446,0.2534071,0.6527926,-421027.2373,3426914.185,0
16152,16152,90,0.4059965,0.5203983,0.3384946,0.1826087,0.4029103,0.2672319,0.6026841,-420027.2373,3426914.185,0
16153,16153,90,0.3522304,0.4974416,0.4354944,0.1217391,0.4594716,0.2483844,0.6745281,-419027.2373,3426914.185,0
16154,16154,90,0.3704759,0.5080901,0.437295,0.1434783,0.4307973,0.2605438,0.6356974,-415027.2373,3426914.185,0
16155,16155,90,0.3748775,0.4913567,0.244057,0.126087,0.4237427,0.2635747,0.6261387,-414027.2373,3426914.185,0
16156,16156,90,0.3435895,0.4996543,0.3205573,0.3086957,0.455621,0.2532649,0.6664038,-413027.2373,3426914.185,0
16157,16157,90,0.3435582,0.4682617,0.0586635,0.5130435,0.4533641,0.254675,0.6629866,-412027.2373,3426914.185,0
16158,16158,90,0.3787781,0.498133,0.251837,0.3086957,0.412614,0.2692998,0.6103099,-411027.2373,3426914.185,0
16159,16159,90,0.3574182,0.5249619,0.3447367,0.1695652,0.4336034,0.2627622,0.636642,-410027.2373,3426914.185,0
16160,16160,90,0.3557415,0.4742083,0.1726171,0.1608696,0.4330957,0.2636105,0.6354641,-409027.2373,3426914.185,0
16161,16161,90,0.3469987,0.5003457,0.2794469,0.2130435,0.4402889,0.2618303,0.644141,-408027.2373,3426914.185,0
16162,16162,90,0.3574109,0.4708892,0.1422483,0.2130435,0.4265659,0.267237,0.6260509,-407027.2373,3426914.185,0
16163,16163,90,0.3356074,0.494814,0.2178485,0.2739131,0.447999,0.2605994,0.6529496,-406027.2373,3426914.185,0
16164,16164,90,0.3224495,0.4765593,0.0930047,0.373913,0.4599918,0.257213,0.6677666,-405027.2373,3426914.185,0
16165,16165,90,0.3055623,0.4632831,0.2498876,0.3913044,0.4760539,0.2524446,0.6877897,-404027.2373,3426914.185,0
16166,16166,90,0.3889073,0.4747615,0.3184711,0.6,0.4551481,0.2411839,0.6784921,-437027.2373,3425914.185,0
16167,16167,90,0.3882374,0.4760061,0.2974173,0.4260869,0.4495784,0.2446434,0.6690411,-433027.2373,3425914.185,0
16168,16168,90,0.399325,0.4845803,0.2884257,0.3695652,0.4358071,0.2497809,0.6508443,-432027.2373,3425914.185,0
16169,16169,90,0.4050532,0.5025584,0.1323028,0.0608696,0.4278483,0.2529355,0.6400887,-431027.2373,3425914.185,0
16170,16170,90,0.4224578,0.4815378,0.3285519,0.1782609,0.4071082,0.2604849,0.6129797,-430027.2373,3425914.185,0
16171,16171,90,0.4150723,0.4692297,0.3765789,0.2086957,0.4133892,0.2587777,0.6204526,-429027.2373,3425914.185,0
16172,16172,90,0.4133748,0.4475176,0.2603883,0.4434783,0.413426,0.2592233,0.6199373,-428027.2373,3425914.185,0
16173,16173,90,0.4042501,0.5320149,0.4326331,0.1652174,0.4157717,0.2603636,0.620716,-424027.2373,3425914.185,0
16174,16174,90,0.4005231,0.5136219,0.3568636,0.1869565,0.4178521,0.2601647,0.6228287,-423027.2373,3425914.185,0
16175,16175,90,0.367884,0.4469645,0.4001215,0.1869565,0.451457,0.2491653,0.6652857,-422027.2373,3425914.185,0
16176,16176,90,0.3947473,0.5163878,0.4124813,0.2,0.4180043,0.2617262,0.6213877,-420027.2373,3425914.185,0
16177,16177,90,0.3670769,0.4833356,0.2412581,0.1217391,0.4460952,0.2526531,0.6567945,-419027.2373,3425914.185,0
16178,16178,90,0.346699,0.454294,0.3571214,0.1565217,0.4661986,0.2463315,0.6819815,-418027.2373,3425914.185,0
16179,16179,90,0.388581,0.4801549,0.3681408,0.2956522,0.4183201,0.2633378,0.6201733,-417027.2373,3425914.185,0
16180,16180,90,0.3718778,0.491495,0.2591521,0.3956522,0.4343601,0.258434,0.6401635,-416027.2373,3425914.185,0
16181,16181,90,0.3796392,0.4858249,0.0704206,0.3043478,0.4236734,0.2627089,0.6259527,-415027.2373,3425914.185,0
16182,16182,90,0.3724718,0.4943991,0.1610552,0.1478261,0.4292583,0.2614154,0.6325662,-414027.2373,3425914.185,0
16183,16183,90,0.3587617,0.4789102,0.231185,0.0826087,0.4419633,0.2576923,0.6482921,-413027.2373,3425914.185,0
16184,16184,90,0.3506219,0.4735168,0.1280497,0.1782609,0.4485691,0.2560736,0.6562137,-412027.2373,3425914.185,0
16185,16185,90,0.3692154,0.4887291,0.0542556,0.3391304,0.4259788,0.2644813,0.6267734,-411027.2373,3425914.185,0
16186,16186,90,0.370491,0.5058775,0.1737041,0.2956522,0.4222749,0.2664241,0.6215026,-410027.2373,3425914.185,0
16187,16187,90,0.3729501,0.5174941,0.3388983,0.2521739,0.4172656,0.2688277,0.6145614,-409027.2373,3425914.185,0
16188,16188,90,0.366347,0.4952289,0.1693061,0.1086957,0.4221363,0.2678558,0.6202636,-408027.2373,3425914.185,0
16189,16189,90,0.3412342,0.4908035,0.2984579,0.2130435,0.4472008,0.2599714,0.6518077,-407027.2373,3425914.185,0
16190,16190,90,0.3386061,0.4873461,0.3197653,0.0826087,0.4477175,0.2605194,0.6519371,-406027.2373,3425914.185,0
16191,16191,90,0.3179896,0.4823676,0.531778,0.3304348,0.4584651,0.2606686,0.6630114,-400027.2373,3425914.185,0
16192,16192,90,0.3756703,0.4784954,0.1389383,0.2652174,0.4626853,0.2405629,0.684083,-431027.2373,3424914.185,0
16193,16193,90,0.3926877,0.5003457,0.2794675,0.1913043,0.4423822,0.2479707,0.657529,-430027.2373,3424914.185,0
16194,16194,90,0.4068748,0.5087816,0.2049011,0.1565217,0.4251316,0.2543427,0.6348843,-429027.2373,3424914.185,0
16195,16195,90,0.3999987,0.491495,0.2541672,0.2391304,0.4308349,0.2528533,0.6416165,-428027.2373,3424914.185,0
16196,16196,90,0.40307,0.4677085,0.2366216,0.2652174,0.4256454,0.2551112,0.6344119,-427027.2373,3424914.185,0
16197,16197,90,0.3789567,0.5114092,0.4153588,0.3652174,0.4500918,0.2472161,0.6651353,-426027.2373,3424914.185,0
16198,16198,90,0.4104421,0.5115475,0.5123528,0.1434783,0.4138196,0.2601573,0.6181592,-425027.2373,3424914.185,0
16199,16199,90,0.4143449,0.5044945,0.1504165,0.4130435,0.4076192,0.2627962,0.6096688,-424027.2373,3424914.185,0
16200,16200,90,0.3966549,0.4796017,0.2277008,0.3869565,0.4249538,0.2573749,0.6312986,-423027.2373,3424914.185,0
16201,16201,90,0.3929082,0.507537,0.2484053,0.3869565,0.4270376,0.2571959,0.6334143,-422027.2373,3424914.185,0
16202,16202,90,0.4007097,0.4628682,0.0580367,0.2347826,0.4164854,0.2613623,0.6193618,-421027.2373,3424914.185,0
16203,16203,90,0.3712162,0.5007606,0.3451995,0.2,0.4466094,0.2515899,0.657365,-420027.2373,3424914.185,0
16204,16204,90,0.3515428,0.4967501,0.4749636,0.4782609,0.4659859,0.2455156,0.6816164,-419027.2373,3424914.185,0
16205,16205,90,0.3658828,0.494814,0.2968386,0.3956522,0.446058,0.2535291,0.6550306,-417027.2373,3424914.185,0
16206,16206,90,0.390449,0.5103028,0.3464521,0.126087,0.4170674,0.2640798,0.6173917,-416027.2373,3424914.185,0
16207,16207,90,0.3814524,0.4959203,0.5199093,0.1086957,0.4246856,0.2620871,0.6266026,-415027.2373,3424914.185,0
16208,16208,90,0.3873393,0.5087816,0.1026823,0.1130435,0.4160362,0.2656863,0.6149971,-414027.2373,3424914.185,0
16209,16209,90,0.3805613,0.5137602,0.2663125,0.1826087,0.421189,0.2645643,0.6210554,-413027.2373,3424914.185,0
16210,16210,90,0.3695049,0.4931545,0.1377308,0.1217391,0.4309923,0.26186,0.6330659,-412027.2373,3424914.185,0
16211,16211,90,0.3696102,0.5014521,0.3687918,0.2173913,0.4285954,0.263353,0.6294643,-411027.2373,3424914.185,0
16212,16212,90,0.3625125,0.5000691,0.4366615,0.3695652,0.4340448,0.262168,0.6359043,-410027.2373,3424914.185,0
