OID_,pointid,grid_code,rain_nor,dem_nor,slope_nor,NDVI_nor,evp_nor,SSD_nor,GST_nor,POINT_X,POINT_Y,Value
7991,7991,90,0.541906,0.3711796,0.507466,0.4695652,0.5381773,0.1740665,0.7453505,-453027.2373,3359914.185,0
7992,7992,90,0.5707742,0.4018808,0.1108972,0.3652174,0.5083039,0.1848131,0.7059746,-452027.2373,3359914.185,0
7993,7993,90,0.4976242,0.425529,0.4363528,0.7826087,0.5027258,0.1774179,0.7521706,-498027.2373,3358914.185,0
7994,7994,90,0.4602029,0.2548749,0.3818336,0.9782608,0.6055657,0.1449062,0.8471457,-467027.2373,3358914.185,0
7995,7995,90,0.4986452,0.2941502,0.2190688,0.9086957,0.5871695,0.1563154,0.8083325,-454027.2373,3358914.185,0
7996,7996,90,0.5169234,0.3244365,0.2245364,0.7391304,0.5689166,0.163064,0.7838163,-453027.2373,3358914.185,0
7997,7997,90,0.5370453,0.3530632,0.271792,0.6782609,0.5486318,0.1705235,0.7567029,-452027.2373,3358914.185,0
7998,7998,90,0.594244,0.344489,0.4345694,0.873913,0.4973408,0.1920298,0.6830696,-445027.2373,3358914.185,0
7999,7999,90,0.594244,0.4054764,0.6745799,0.7782609,0.4973408,0.1920298,0.6830696,-444027.2373,3358914.185,0
8000,8000,90,0.5425947,0.431199,0.5153643,0.2565217,0.4595841,0.1915647,0.6940194,-496027.2373,3357914.185,0
8001,8001,90,0.4382912,0.3453188,0.3102517,0.7913043,0.619836,0.1386543,0.8713676,-472027.2373,3357914.185,0
8002,8002,90,0.4729331,0.314341,0.2329275,0.7956522,0.5839746,0.1511989,0.8242804,-471027.2373,3357914.185,0
8003,8003,90,0.5303234,0.4022957,0.3272534,0.6869565,0.5232745,0.1722757,0.7454086,-470027.2373,3357914.185,0
8004,8004,90,0.4861681,0.3496059,0.4078825,0.8217391,0.5781573,0.1535294,0.8125087,-468027.2373,3357914.185,0
8005,8005,90,0.4472008,0.3291384,0.1516462,0.8782609,0.622635,0.138574,0.8682303,-467027.2373,3357914.185,0
8006,8006,90,0.5716887,0.420827,0.1729674,0.5,0.5142964,0.1818433,0.711885,-452027.2373,3357914.185,0
8007,8007,90,0.6118109,0.4223482,0.388648,0.6478261,0.4803779,0.1967981,0.6615669,-445027.2373,3357914.185,0
8008,8008,90,0.5196254,0.2630342,0.2685286,0.7,0.5856148,0.1625606,0.7928298,-442027.2373,3357914.185,0
8009,8009,90,0.4862588,0.405753,0.2993637,0.4173913,0.5167588,0.1716892,0.7702975,-499027.2373,3356914.185,0
8010,8010,90,0.5017811,0.35818,0.4722273,0.7260869,0.5472196,0.1624156,0.7813363,-475027.2373,3356914.185,0
8011,8011,90,0.4986604,0.4158484,0.2663567,0.8391305,0.5586216,0.1594114,0.7911084,-471027.2373,3356914.185,0
8012,8012,90,0.5512924,0.4152952,0.5237442,0.473913,0.5031523,0.1786954,0.7189225,-470027.2373,3356914.185,0
8013,8013,90,0.4492585,0.2635873,0.1906461,0.8652174,0.6252099,0.1375299,0.8695635,-466027.2373,3356914.185,0
8014,8014,90,0.5497799,0.3496059,0.3116382,0.7086957,0.5501407,0.1718347,0.751069,-447027.2373,3356914.185,0
8015,8015,90,0.5497799,0.4123911,0.3347911,0.5217391,0.5501407,0.1718347,0.751069,-446027.2373,3356914.185,0
8016,8016,90,0.654359,0.5022818,0.6362311,0.1521739,0.4376276,0.2110147,0.6059335,-445027.2373,3356914.185,0
8017,8017,90,0.5393988,0.3924768,0.4058684,0.8217391,0.5693823,0.168336,0.7699702,-441027.2373,3356914.185,0
8018,8018,90,0.4954059,0.3966256,0.313955,0.5695652,0.5546784,0.1591787,0.7913999,-476027.2373,3355914.185,0
8019,8019,90,0.5147061,0.3089476,0.1818295,0.3869565,0.5377144,0.1653997,0.767261,-474027.2373,3355914.185,0
8020,8020,90,0.6311103,0.4963352,0.3823203,0.126087,0.4649748,0.2005988,0.641166,-446027.2373,3355914.185,0
8021,8021,90,0.612891,0.466049,0.4882873,0.3391304,0.4914089,0.1939891,0.6703765,-442027.2373,3355914.185,0
8022,8022,90,0.4693702,0.3780943,0.23242,0.6565217,0.5834924,0.1486324,0.8288075,-477027.2373,3354914.185,0
8023,8023,90,0.531301,0.4614853,0.5403256,0.3521739,0.5179929,0.1712796,0.7437632,-476027.2373,3354914.185,0
8024,8024,90,0.5564066,0.3888812,0.4791368,0.2826087,0.4968384,0.1791617,0.7130255,-473027.2373,3354914.185,0
8025,8025,90,0.5533569,0.4453049,0.3965328,0.2347826,0.5022344,0.1775464,0.7187111,-472027.2373,3354914.185,0
8026,8026,90,0.5287988,0.3399253,0.6431384,0.5217391,0.5784664,0.1606512,0.7866593,-448027.2373,3354914.185,0
8027,8027,90,0.7053701,0.5260683,0.10303,0.0652174,0.3941943,0.2268921,0.5450252,-442027.2373,3354914.185,0
8028,8028,90,0.5273059,0.3367446,0.5375069,0.6173913,0.5948417,0.1607728,0.7972086,-438027.2373,3354914.185,0
8029,8029,90,0.5071116,0.412806,0.3143809,0.3434783,0.5057986,0.1737365,0.7509865,-496027.2373,3353914.185,0
8030,8030,90,0.5025863,0.4096252,0.3742172,0.4869565,0.5129073,0.1712464,0.7588428,-495027.2373,3353914.185,0
8031,8031,90,0.4547666,0.3508505,0.561314,0.5608695,0.6018631,0.1418532,0.8516337,-477027.2373,3353914.185,0
8032,8032,90,0.554792,0.4735168,0.4544303,0.3521739,0.4948192,0.1787499,0.7134172,-476027.2373,3353914.185,0
8033,8033,90,0.585529,0.440603,0.2845513,0.1130435,0.4655129,0.1892076,0.6734532,-474027.2373,3353914.185,0
8034,8034,90,0.6229786,0.4794634,0.3051912,0.0521739,0.4267482,0.202726,0.6226172,-473027.2373,3353914.185,0
8035,8035,90,0.4704032,0.3508505,0.4564917,0.7130435,0.6438776,0.1372074,0.8706449,-448027.2373,3353914.185,0
8036,8036,90,0.6437948,0.4541557,0.5001124,0.3304348,0.4667318,0.202229,0.6357489,-441027.2373,3353914.185,0
8037,8037,90,0.6224539,0.428848,0.6073144,0.6869565,0.4916541,0.1943493,0.6664855,-440027.2373,3353914.185,0
8038,8038,90,0.5940318,0.4504218,0.6085014,0.6521739,0.5242777,0.1838432,0.7070817,-439027.2373,3353914.185,0
8039,8039,90,0.4774016,0.4400498,0.387037,0.5608695,0.5795618,0.1490271,0.8224112,-477027.2373,3352914.185,0
8040,8040,90,0.5572272,0.4412944,0.2721557,0.2391304,0.4945996,0.1783513,0.7124451,-476027.2373,3352914.185,0
8041,8041,90,0.6331649,0.5079519,0.2658926,0.0521739,0.42031,0.2046999,0.61243,-472027.2373,3352914.185,0
8042,8042,90,0.5685009,0.4292629,0.5009107,0.1043478,0.5508792,0.1722791,0.743654,-442027.2373,3352914.185,0
8043,8043,90,0.6056487,0.4896971,0.1272795,0.026087,0.5120295,0.1862577,0.6927694,-441027.2373,3352914.185,0
8044,8044,90,0.670586,0.5495782,0.0919932,0.0521739,0.4428215,0.2106632,0.6030394,-440027.2373,3352914.185,0
8045,8045,90,0.7038206,0.475038,0.5330194,0.0695652,0.408189,0.2232251,0.5575597,-439027.2373,3352914.185,0
8046,8046,90,0.534815,0.3915088,0.4709407,0.5869566,0.5104268,0.1716591,0.7382516,-481027.2373,3351914.185,0
8047,8047,90,0.5355443,0.4396349,0.5057865,0.4434783,0.5184771,0.1695065,0.7435568,-477027.2373,3351914.185,0
8048,8048,90,0.5991626,0.5436316,0.3938897,0.1478261,0.4512385,0.1927527,0.6562643,-476027.2373,3351914.185,0
8049,8049,90,0.6030856,0.4650809,0.4991567,0.0434783,0.4556879,0.1920994,0.6569822,-472027.2373,3351914.185,0
8050,8050,90,0.4498728,0.2597151,0.4755296,0.8304348,0.6406322,0.1302514,0.8842296,-465027.2373,3351914.185,0
8051,8051,90,0.4988519,0.4258056,0.3417592,0.9782608,0.5518956,0.1569665,0.7906647,-481027.2373,3350914.185,0
8052,8052,90,0.4986323,0.369935,0.4530613,0.8260869,0.5611135,0.1544161,0.7974347,-477027.2373,3350914.185,0
8053,8053,90,0.5462167,0.4285714,0.149452,0.1782609,0.5224735,0.1689825,0.7404789,-471027.2373,3350914.185,0
8054,8054,90,0.5004998,0.2862675,0.3989872,0.7521739,0.5859209,0.1482285,0.8146896,-466027.2373,3350914.185,0
8055,8055,90,0.5254118,0.4179228,0.3538388,0.5652174,0.5182266,0.1677269,0.7507223,-484027.2373,3349914.185,0
8056,8056,90,0.5538538,0.4305075,0.311621,0.5478261,0.4894754,0.1776817,0.7126621,-483027.2373,3349914.185,0
8057,8057,90,0.5444942,0.3905407,0.5617077,0.2956522,0.5019809,0.1734997,0.7273988,-482027.2373,3349914.185,0
8058,8058,90,0.4925689,0.3653713,0.5605612,0.6043478,0.5700508,0.1508875,0.8081871,-477027.2373,3349914.185,0
8059,8059,90,0.4302951,0.2411838,0.3959609,0.4304348,0.6607494,0.1214847,0.9121961,-468027.2373,3349914.185,0
8060,8060,90,0.5450789,0.3697967,0.4684268,0.4521739,0.5923377,0.1587734,0.79035,-439027.2373,3349914.185,0
8061,8061,90,0.5980351,0.5061541,0.327317,0.0956522,0.443351,0.1930384,0.6529948,-483027.2373,3348914.185,0
8062,8062,90,0.6242225,0.5813857,0.4777825,0.0956522,0.4168393,0.2016727,0.6184254,-483027.2373,3347914.185,0
8063,8063,90,0.6090828,0.5100263,0.1090855,0.2652174,0.4330221,0.1955729,0.6397803,-484027.2373,3346914.185,0
8064,8064,90,0.6579691,0.5948002,0.5944899,0.0217391,0.3820497,0.2131502,0.573262,-483027.2373,3346914.185,0
8065,8065,90,0.602316,0.4489006,0.4083981,0.1086957,0.4423935,0.1919084,0.6511365,-484027.2373,3345914.185,0
8066,8066,90,0.6380526,0.5842898,0.7805845,0.0217391,0.4058037,0.2045532,0.6030169,-483027.2373,3345914.185,0
8067,8067,90,0.4381677,0.2923524,0.4361938,0.3,0.6693223,0.1169647,0.9168528,-466027.2373,3344914.185,0
8068,8068,90,0.4505414,0.2875121,0.2816519,0.1913043,0.6581857,0.1211217,0.9013134,-465027.2373,3344914.185,0
8069,8069,90,0.5314934,0.4004979,0.3370671,0.2478261,0.5179657,0.1644562,0.7498854,-487027.2373,3342914.185,0
8070,8070,90,0.5935324,0.4813995,0.3619007,0.2391304,0.4527588,0.1868763,0.6651222,-486027.2373,3342914.185,0
8071,8071,90,0.5631393,0.4441986,0.3130317,0.173913,0.4852137,0.175256,0.7073538,-487027.2373,3341914.185,0
8072,8072,90,0.6188478,0.478772,0.479116,0.0565217,0.4261705,0.1950776,0.6311768,-487027.2373,3340914.185,0
8073,8073,90,0.4676499,0.3067349,0.1236915,0.5347826,0.651579,0.1220376,0.888505,-464027.2373,3340914.185,0
8074,8074,90,0.4179453,0.3179367,0.5478906,0.5478261,0.7082912,0.1029527,0.9597706,-463027.2373,3340914.185,0
8075,8075,90,0.6203409,0.515558,0.2641807,0.1565217,0.4418016,0.1898312,0.6425482,-481027.2373,3339914.185,0
8076,8076,90,0.5832827,0.454294,0.2503709,0.3478261,0.4848306,0.1752102,0.6962799,-480027.2373,3339914.185,0
8077,8077,90,0.6500499,0.5700457,0.1796168,0.0217391,0.4112435,0.1998927,0.6027851,-481027.2373,3338914.185,0
8078,8078,90,0.5723227,0.453326,0.3813577,0.6347826,0.4767825,0.1763898,0.696785,-489027.2373,3337914.185,0
8079,8079,90,0.5937161,0.4074125,0.5214178,0.3304348,0.4694679,0.1770263,0.6802372,-486027.2373,3332914.185,0
8080,8080,90,0.5923368,0.4321671,0.3334121,0.2347826,0.4765108,0.1747623,0.6864945,-484027.2373,3332914.185,0
8081,8081,90,0.5667862,0.423178,0.4542148,0.4434783,0.5373526,0.1559371,0.7478981,-472027.2373,3332914.185,0
8082,8082,90,0.5770288,0.4459964,0.7825451,0.1695652,0.5280322,0.1587455,0.7352663,-472027.2373,3331914.185,0
8083,8083,90,0.5581806,0.3231918,0.3061005,0.9086957,0.5613857,0.1480311,0.7717597,-468027.2373,3331914.185,0
8084,8084,90,0.7077377,0.4876227,0.5797928,0.0826087,0.3844298,0.2073698,0.5521702,-473027.2373,3330914.185,0
8085,8085,90,0.6173152,0.4786337,0.4909213,0.1304348,0.4858839,0.1728173,0.680626,-472027.2373,3330914.185,0
8086,8086,90,0.5742642,0.3639884,0.3078531,0.2217391,0.5356255,0.1560144,0.7429066,-471027.2373,3330914.185,0
8087,8087,90,0.6026193,0.4374222,0.6822703,0.4347826,0.4529174,0.1814269,0.6627569,-490027.2373,3329914.185,0
8088,8088,90,0.7401196,0.4917715,0.734675,0.1391304,0.3508523,0.2185071,0.5085045,-473027.2373,3329914.185,0
8089,8089,90,0.6799263,0.5014521,0.4293222,0.026087,0.4193331,0.1952632,0.5947592,-472027.2373,3329914.185,0
8090,8090,90,0.6588526,0.4375605,0.4113905,0.2217391,0.4451078,0.1866798,0.6263641,-471027.2373,3329914.185,0
8091,8091,90,0.6473519,0.4424008,0.5889572,0.5304348,0.4604253,0.1816964,0.6445884,-470027.2373,3329914.185,0
8092,8092,90,0.6161439,0.4735168,0.1420531,0.2391304,0.4972437,0.1693522,0.6903292,-469027.2373,3329914.185,0
8093,8093,90,0.5500838,0.3520952,0.2876612,0.7739131,0.5571927,0.1471341,0.773252,-474027.2373,3328914.185,0
8094,8094,90,0.7064067,0.5221961,0.218808,0.0478261,0.3949757,0.2034985,0.5615049,-471027.2373,3328914.185,0
8095,8095,90,0.6158665,0.5311852,0.666282,0.0652174,0.4965824,0.1689197,0.6901489,-470027.2373,3328914.185,0
8096,8096,90,0.5167891,0.3081178,0.5364568,0.7304348,0.6258062,0.1264881,0.8451483,-462027.2373,3328914.185,0
8097,8097,90,0.6352559,0.4309224,0.4276159,0.4608696,0.5151595,0.1673592,0.6940007,-455027.2373,3328914.185,0
8098,8098,90,0.5462887,0.3323192,0.4134455,0.7304348,0.5954498,0.1365283,0.8055619,-462027.2373,3327914.185,0
8099,8099,90,0.7176121,0.4267736,0.370302,0.5826087,0.4138967,0.1995618,0.5704764,-460027.2373,3327914.185,0
8100,8100,90,0.7223979,0.3727009,0.4235392,0.7913043,0.4113714,0.2008309,0.565873,-459027.2373,3327914.185,0
8101,8101,90,0.659824,0.4988245,0.5763855,0.1434783,0.4929072,0.1750858,0.6633952,-454027.2373,3327914.185,0
8102,8102,90,0.7279291,0.4739317,0.4522234,0.1652174,0.3692478,0.211089,0.5299656,-473027.2373,3326914.185,0
8103,8103,90,0.6675531,0.3844558,0.5136856,0.0173913,0.4537821,0.1833828,0.6290785,-467027.2373,3326914.185,0
8104,8104,90,0.6416941,0.3862536,0.5820447,0.0782609,0.4848033,0.1730648,0.667387,-465027.2373,3326914.185,0
8105,8105,90,0.6511158,0.4230397,0.4214708,0.2739131,0.485578,0.1742195,0.6628408,-461027.2373,3326914.185,0
8106,8106,90,0.7132918,0.5014521,0.5762205,0.1304348,0.4204437,0.1969475,0.5781093,-460027.2373,3326914.185,0
8107,8107,90,0.6384173,0.3480846,0.4685003,0.5652174,0.5129203,0.166921,0.6909627,-456027.2373,3326914.185,0
8108,8108,90,0.5738134,0.3919237,0.5257139,0.7,0.5362211,0.1532338,0.744354,-474027.2373,3325914.185,0
8109,8109,90,0.6670136,0.4672936,0.2831677,0.2304348,0.4373628,0.1873672,0.6164427,-473027.2373,3325914.185,0
8110,8110,90,0.6084312,0.3585949,0.1127406,0.1478261,0.5284088,0.1584303,0.7196868,-463027.2373,3325914.185,0
8111,8111,90,0.6576066,0.364265,0.4218539,0.4478261,0.4775086,0.1762486,0.6531618,-462027.2373,3325914.185,0
8112,8112,90,0.7473949,0.4813995,0.3570808,0.126087,0.3931428,0.2071907,0.5382959,-457027.2373,3325914.185,0
8113,8113,90,0.6094786,0.424146,0.4685003,0.9782608,0.4930761,0.1672631,0.6912739,-476027.2373,3324914.185,0
8114,8114,90,0.8244674,0.5318766,0.4513734,0.1695652,0.2671002,0.2454074,0.397868,-473027.2373,3324914.185,0
8115,8115,90,0.5568371,0.2745125,0.3632967,0.8434783,0.6238499,0.1316104,0.8218542,-449027.2373,3324914.185,0
8116,8116,90,0.5793679,0.3090859,0.3206725,0.6086956,0.6010841,0.1390487,0.791941,-449027.2373,3323914.185,0
8117,8117,90,0.653432,0.3244365,0.4680804,0.8043478,0.5245517,0.1654783,0.6918687,-448027.2373,3322914.185,0
8118,8118,90,0.6459809,0.3808602,0.5703534,0.4130435,0.5318807,0.1620533,0.7018341,-449027.2373,3321914.185,0
8119,8119,90,0.6606759,0.3624672,0.5174935,0.3869565,0.5149499,0.1669685,0.6807689,-450027.2373,3320914.185,0
8120,8120,90,0.6915004,0.4132209,0.2860633,0.3086957,0.477702,0.17837,0.6350974,-452027.2373,3319914.185,0
8121,8121,90,0.6872715,0.4607938,0.3726884,0.2,0.4849447,0.1763881,0.6429867,-451027.2373,3319914.185,0
8122,8122,90,0.5321557,0.3273406,0.648344,0.4217391,0.6619749,0.1172596,0.8654181,-448027.2373,3319914.185,0
8123,8123,90,0.7030321,0.4085189,0.5012811,0.6913043,0.4586387,0.1831395,0.614121,-455027.2373,3318914.185,0
8124,8124,90,0.6097055,0.5015904,0.4958497,0.0173913,0.5351596,0.1523914,0.7247337,-465027.2373,3316914.185,0
8125,8125,90,0.6450201,0.5450145,0.6641089,0.0173913,0.4995276,0.1649352,0.6777077,-464027.2373,3316914.185,0
8126,8126,90,0.6353663,0.5519292,0.6466046,0.1217391,0.5143273,0.1598775,0.694519,-463027.2373,3315914.185,0
8127,8127,90,0.6648018,0.5237173,0.6847528,0.026087,0.4864272,0.1694793,0.6566855,-462027.2373,3314914.185,0
8128,8128,90,0.6493108,0.3790624,0.3351113,0.2913043,0.5175251,0.1607415,0.6893761,-457027.2373,3314914.185,0
8129,8129,90,0.6900963,0.5061541,0.5547115,0.0434783,0.4411913,0.1831166,0.6074092,-468027.2373,3313914.185,0
8130,8130,90,0.5966319,0.4270502,0.628249,0.1913043,0.562138,0.1432023,0.7528723,-462027.2373,3313914.185,0
8131,8131,90,0.6553327,0.5217812,0.5733564,0.0130435,0.5009525,0.1645443,0.673143,-461027.2373,3313914.185,0
8132,8132,90,0.6470685,0.3818282,0.4229316,0.4695652,0.5295754,0.1575983,0.6998449,-454027.2373,3313914.185,0
8133,8133,90,0.6520864,0.3360531,0.5669448,0.473913,0.5268047,0.159012,0.6948943,-453027.2373,3313914.185,0
8134,8134,90,0.6234431,0.3484995,0.2454026,0.3478261,0.5686225,0.1466575,0.7428263,-449027.2373,3313914.185,0
8135,8135,90,0.6158109,0.3222238,0.3826874,0.5608695,0.5795189,0.143451,0.7553849,-448027.2373,3313914.185,0
8136,8136,90,0.5979002,0.2967778,0.390597,0.9782608,0.6016033,0.136421,0.7822651,-447027.2373,3313914.185,0
8137,8137,90,0.5744664,0.4728253,0.5475231,0.0826087,0.4640447,0.2160196,0.6457262,-436027.2373,3373914.185,0
8138,8138,90,0.5744664,0.4083806,0.3381799,0.3304348,0.4640447,0.2160196,0.6457262,-435027.2373,3373914.185,0
8139,8139,90,0.4881124,0.4468262,0.5625042,0.4173913,0.5592,0.1848311,0.7655885,-433027.2373,3373914.185,0
8140,8140,90,0.5108914,0.4526345,0.3595999,0.5130435,0.5347303,0.1939706,0.7333281,-432027.2373,3373914.185,0
8141,8141,90,0.4996632,0.4347946,0.5001124,0.4304348,0.5461213,0.2063441,0.7319682,-414027.2373,3373914.185,0
8142,8142,90,0.5015476,0.4466879,0.5361931,0.3217391,0.5435011,0.2083137,0.7278017,-413027.2373,3373914.185,0
8143,8143,90,0.5609998,0.447241,0.3363266,0.2913043,0.477985,0.2318735,0.6431558,-412027.2373,3373914.185,0
8144,8144,90,0.4939956,0.4685382,0.4780194,0.2652174,0.5424954,0.2204057,0.7188935,-403027.2373,3373914.185,0
8145,8145,90,0.4633505,0.3785092,0.3500339,0.2043478,0.5746366,0.2106632,0.7593172,-402027.2373,3373914.185,0
8146,8146,90,0.4907358,0.4547089,0.4742818,0.3391304,0.5189423,0.2497671,0.6792326,-387027.2373,3373914.185,0
8147,8147,90,0.4890231,0.4576131,0.3837373,0.1304348,0.5184597,0.2515076,0.6780614,-386027.2373,3373914.185,0
8148,8148,90,0.4720789,0.4119762,0.2949032,0.173913,0.534541,0.2475862,0.6980964,-385027.2373,3373914.185,0
8149,8149,90,0.4709151,0.4746231,0.5244561,0.1521739,0.5333394,0.249611,0.6960236,-384027.2373,3373914.185,0
8150,8150,90,0.508292,0.4612087,0.2497181,0.2478261,0.4900146,0.2661016,0.6400545,-383027.2373,3373914.185,0
8151,8151,90,0.4826634,0.4166782,0.3920539,0.6173913,0.5154036,0.2590437,0.6720275,-382027.2373,3373914.185,0
8152,8152,90,0.4473992,0.447241,0.4671633,0.0565217,0.5458321,0.2536654,0.7094645,-379027.2373,3373914.185,0
8153,8153,90,0.4923806,0.4926013,0.6921269,0.0652174,0.4939533,0.2731799,0.6425897,-378027.2373,3373914.185,0
8154,8154,90,0.5197508,0.4538791,0.5569701,0.1608696,0.4612524,0.2861341,0.6002645,-377027.2373,3373914.185,0
8155,8155,90,0.54444,0.4346564,0.5826381,0.3521739,0.5009364,0.2022328,0.692893,-436027.2373,3372914.185,0
8156,8156,90,0.5274509,0.4195824,0.3778336,0.6086956,0.5200392,0.1963848,0.7163681,-435027.2373,3372914.185,0
8157,8157,90,0.5341143,0.4849952,0.2738366,0.1478261,0.5125068,0.2208018,0.6853245,-411027.2373,3372914.185,0
8158,8158,90,0.4905981,0.4146038,0.5016627,0.1478261,0.5592892,0.2058877,0.744399,-410027.2373,3372914.185,0
8159,8159,90,0.5009708,0.3881897,0.3619007,0.1869565,0.5397333,0.2223354,0.7133865,-402027.2373,3372914.185,0
8160,8160,90,0.4601683,0.4555387,0.2292611,0.226087,0.5799696,0.2125113,0.7628055,-399027.2373,3372914.185,0
8161,8161,90,0.4708718,0.5038031,0.4564917,0.1913043,0.5444568,0.2423764,0.7100427,-386027.2373,3372914.185,0
8162,8162,90,0.5341596,0.4950906,0.5089665,0.1,0.4729463,0.2685028,0.6179875,-385027.2373,3372914.185,0
8163,8163,90,0.5134072,0.4215185,0.2427766,0.1391304,0.4931015,0.2632092,0.6432471,-384027.2373,3372914.185,0
8164,8164,90,0.4469755,0.3991149,0.3239513,0.6347826,0.5604421,0.2434071,0.7283846,-382027.2373,3372914.185,0
8165,8165,90,0.4669366,0.4487623,0.232179,0.1695652,0.5276738,0.2614512,0.6844766,-378027.2373,3372914.185,0
8166,8166,90,0.5069112,0.4967501,0.5289029,0.1,0.481176,0.279144,0.6244996,-377027.2373,3372914.185,0
8167,8167,90,0.5643204,0.4921864,0.4547729,0.2130435,0.484719,0.2311227,0.6477478,-410027.2373,3371914.185,0
8168,8168,90,0.4735574,0.4296778,0.4770559,0.3391304,0.5730565,0.2132409,0.7533618,-400027.2373,3371914.185,0
8169,8169,90,0.4927737,0.4588577,0.3729129,0.4652174,0.5267317,0.2482302,0.6860676,-386027.2373,3371914.185,0
8170,8170,90,0.5327485,0.4902503,0.4149221,0.2391304,0.4806454,0.2656428,0.6265495,-385027.2373,3371914.185,0
8171,8171,90,0.531669,0.4437837,0.3254172,0.1347826,0.4793044,0.2677279,0.6243021,-384027.2373,3371914.185,0
8172,8172,90,0.4866092,0.4459964,0.474004,0.3173913,0.5259045,0.2533892,0.6834149,-383027.2373,3371914.185,0
8173,8173,90,0.4967238,0.4588577,0.2350217,0.6347826,0.5122233,0.2597439,0.6653947,-382027.2373,3371914.185,0
8174,8174,90,0.4921991,0.4620385,0.4860704,0.1217391,0.5031361,0.271443,0.6513355,-377027.2373,3371914.185,0
8175,8175,90,0.5338175,0.4053381,0.4890068,0.4434783,0.5238938,0.217341,0.6966539,-410027.2373,3370914.185,0
8176,8176,90,0.5063959,0.4105933,0.0981166,0.1652174,0.5447925,0.221296,0.71661,-401027.2373,3370914.185,0
8177,8177,90,0.475837,0.3761582,0.1555329,0.7608696,0.5626991,0.2278885,0.7336581,-391027.2373,3370914.185,0
8178,8178,90,0.4828683,0.4133591,0.4641717,0.8608696,0.5529116,0.23276,0.720539,-390027.2373,3370914.185,0
8179,8179,90,0.5167104,0.3960725,0.4763402,0.6956522,0.5137848,0.247714,0.6698853,-389027.2373,3370914.185,0
8180,8180,90,0.4827494,0.4371456,0.4979916,0.2,0.5413687,0.2445862,0.7029624,-385027.2373,3370914.185,0
8181,8181,90,0.516515,0.5007606,0.443687,0.1347826,0.5019712,0.2597294,0.6520159,-384027.2373,3370914.185,0
8182,8182,90,0.5397035,0.4858249,0.0882343,0.3173913,0.4740536,0.2709543,0.61577,-383027.2373,3370914.185,0
8183,8183,90,0.518113,0.4602406,0.1683459,0.5782609,0.4949484,0.2654564,0.6419996,-382027.2373,3370914.185,0
8184,8184,90,0.5154961,0.467017,0.3833487,0.7173913,0.4950741,0.2671002,0.6416601,-381027.2373,3370914.185,0
8185,8185,90,0.6676328,0.5448762,0.4594617,0.0217391,0.3794925,0.2418847,0.5354564,-437027.2373,3369914.185,0
8186,8186,90,0.6444303,0.4754529,0.3560336,0.0652174,0.4055683,0.2336392,0.5678232,-436027.2373,3369914.185,0
8187,8187,90,0.5627831,0.4111465,0.2056253,0.0782609,0.4960775,0.2040389,0.681658,-434027.2373,3369914.185,0
8188,8188,90,0.5730869,0.3975937,0.4087273,0.3521739,0.4860739,0.2089743,0.6668869,-432027.2373,3369914.185,0
8189,8189,90,0.5205148,0.4347946,0.3121211,0.5347826,0.5420647,0.2143006,0.7162993,-407027.2373,3369914.185,0
8190,8190,90,0.4794776,0.4164016,0.5259852,0.5043478,0.5789524,0.2106031,0.7583421,-400027.2373,3369914.185,0
8191,8191,90,0.5226776,0.4144655,0.0743393,0.3391304,0.517801,0.2430138,0.6748993,-391027.2373,3369914.185,0
8192,8192,90,0.5251749,0.4549855,0.3523428,0.2173913,0.5129551,0.2461958,0.6681035,-390027.2373,3369914.185,0
8193,8193,90,0.5552788,0.4753146,0.4913081,0.0695652,0.4778983,0.2597591,0.6226583,-389027.2373,3369914.185,0
8194,8194,90,0.4918781,0.3839026,0.4143549,0.9782608,0.5448216,0.2383657,0.7077292,-388027.2373,3369914.185,0
8195,8195,90,0.4373961,0.397732,0.5028807,0.2,0.5970103,0.2252616,0.7728681,-385027.2373,3369914.185,0
8196,8196,90,0.4840464,0.4840271,0.5081482,0.0565217,0.5435252,0.2452423,0.7038954,-384027.2373,3369914.185,0
8197,8197,90,0.5038206,0.4453049,0.2844914,0.3782609,0.5166072,0.2578042,0.668424,-382027.2373,3369914.185,0
8198,8198,90,0.502902,0.4443369,0.2017458,0.5652174,0.5148475,0.2601004,0.6656746,-381027.2373,3369914.185,0
8199,8199,90,0.494339,0.4502835,0.4390776,0.8260869,0.5213715,0.2595737,0.6735353,-380027.2373,3369914.185,0
8200,8200,90,0.6157813,0.4540174,0.2205386,0.326087,0.4405803,0.2204959,0.6126287,-437027.2373,3368914.185,0
8201,8201,90,0.5907616,0.4700595,0.2150846,0.2695652,0.4686908,0.2115554,0.6475903,-436027.2373,3368914.185,0
8202,8202,90,0.5995122,0.4732402,0.3799585,0.0695652,0.4599066,0.2152841,0.6353424,-435027.2373,3368914.185,0
8203,8203,90,0.5942524,0.5020053,0.466234,0.2043478,0.4663777,0.2137963,0.642622,-434027.2373,3368914.185,0
8204,8204,90,0.609718,0.4144655,0.3285519,0.4956522,0.4501902,0.2200954,0.6209103,-433027.2373,3368914.185,0
8205,8205,90,0.5666705,0.4386669,0.3418769,0.573913,0.5019764,0.2116223,0.6766173,-422027.2373,3368914.185,0
8206,8206,90,0.5230157,0.4320288,0.5794263,0.6739131,0.5256906,0.2385199,0.6842968,-392027.2373,3368914.185,0
